Features,Cover,Gain,IsImaging,NA_full,NA_target,Path,Field,ValueType,Units
26557-0.0,0.003111111111111111,0.0010219025641435213,True,1.3,1.4,,26557-0.0,,
27320-0.0,0.0013333333333333333,0.0010195089446326418,True,1.3,1.4,,27320-0.0,,
26874-0.0,0.005333333333333333,0.0010179234180671785,True,1.3,1.4,,26874-0.0,,
25839-0.0,0.0024444444444444444,0.0010127610698929847,True,0.0,0.0,,25839-0.0,,
23123-0.0,0.0044444444444444444,0.0010119936078766554,False,1.2,2.0,,23123-0.0,,
25206-0.0,0.005111111111111111,0.001002564700396147,True,5.0,19.6,,25206-0.0,,
27290-0.0,0.0013333333333333335,0.0010022032402595112,True,1.3,1.4,,27290-0.0,,
25219-0.0,0.004222222222222222,0.0009955312487870765,True,5.0,19.6,,25219-0.0,,
30750-0.0,0.0044444444444444444,0.0009947397196033594,False,7.2,9.5,,30750-0.0,,
3637-0.0_c1,0.0024444444444444444,0.000993415131073404,False,0.0,0.0,,3637-0.0_c1,,
26766-0.0,0.003111111111111111,0.0009887848475696943,True,1.3,1.4,,26766-0.0,,
25678-0.0,0.004666666666666667,0.0009874856266851612,True,5.0,19.6,,25678-0.0,,
27262-0.0,0.005555555555555556,0.0009806583114321263,True,1.3,1.4,,27262-0.0,,
25427-0.0,0.0026666666666666666,0.0009774215839923695,True,5.0,19.6,,25427-0.0,,
25733-0.0,0.002,0.0009767298481507293,True,0.0,0.0,,25733-0.0,,
25215-0.0,0.003333333333333333,0.0009734294419813322,True,5.0,19.6,,25215-0.0,,
26872-0.0,0.0013333333333333333,0.0009728527069904325,True,1.3,1.4,,26872-0.0,,
27647-0.0,0.004666666666666666,0.0009660109627850963,True,1.3,1.4,,27647-0.0,,
20011-0.0,0.002,0.0009626346539875776,False,26.7,16.9,,20011-0.0,,
27564-0.0,0.0033333333333333335,0.0009580689564248692,True,1.3,1.4,,27564-0.0,,
25819-0.0,0.004888888888888889,0.0009538712546959668,True,0.0,0.0,,25819-0.0,,
25837-0.0,0.0024444444444444444,0.0009520060034981838,True,0.0,0.0,,25837-0.0,,
25401-0.0,0.00022222222222222223,0.0009519450960544291,True,5.0,19.6,,25401-0.0,,
26922-0.0,0.0017777777777777779,0.0009489547600806938,True,1.3,1.4,,26922-0.0,,
27618-0.0,0.004,0.000948125289794236,True,1.3,1.4,,27618-0.0,,
25323-0.0,0.0015555555555555557,0.0009475983797796317,True,5.0,19.6,,25323-0.0,,
30020-0.0,0.0013333333333333335,0.0009432217438517333,False,4.8,5.4,,30020-0.0,,
26624-0.0,0.0031111111111111114,0.0009394802531642314,True,1.3,1.4,,26624-0.0,,
25456-0.0,0.0044444444444444444,0.0009356664355590288,True,5.0,19.6,,25456-0.0,,
25080-0.0,0.0035555555555555557,0.0009346003785488059,True,5.0,19.6,,25080-0.0,,
25263-0.0,0.0013333333333333333,0.0009338640080298031,True,5.0,19.6,,25263-0.0,,
27296-0.0,0.0037777777777777775,0.0009332978832083242,True,1.3,1.4,,27296-0.0,,
27046-0.0,0.0028888888888888888,0.000931909226560971,True,1.3,1.4,,27046-0.0,,
26553-0.0,0.002,0.0009310541184934107,True,1.3,1.4,,26553-0.0,,
27652-0.0,0.003333333333333333,0.0009287403991926658,True,1.3,1.4,,27652-0.0,,
27546-0.0,0.004888888888888889,0.0009236314496049707,True,1.3,1.4,,27546-0.0,,
26792-0.0,0.0035555555555555557,0.0009202750246082553,True,1.3,1.4,,26792-0.0,,
25919-0.0,0.004888888888888889,0.0009191749151276315,True,0.0,0.0,,25919-0.0,,
25091-0.0,0.0008888888888888889,0.0009134351222449815,True,5.0,19.6,,25091-0.0,,
25242-0.0,0.0008888888888888889,0.0009061323426017027,True,5.0,19.6,,25242-0.0,,
27401-0.0,0.003111111111111111,0.0009046618550184671,True,1.3,1.4,,27401-0.0,,
25014-0.0,0.0035555555555555557,0.0009042290026061527,True,0.0,0.0,,25014-0.0,,
23115-0.0,0.0024444444444444444,0.0009031901514943118,False,1.2,2.0,,23115-0.0,,
27601-0.0,0.0031111111111111114,0.0009025784274966244,True,1.3,1.4,,27601-0.0,,
26763-0.0,0.0017777777777777776,0.000901288824512036,True,1.3,1.4,,26763-0.0,,
26541-0.0,0.0028888888888888888,0.00089991721278429,True,1.3,1.4,,26541-0.0,,
25473-0.0,0.0037777777777777775,0.0008973111915246844,True,5.0,19.6,,25473-0.0,,
2624-0.0_c2,0.003111111111111111,0.0008973011226749692,False,0.0,0.0,,2624-0.0_c2,,
25740-0.0,0.004,0.0008917310490144899,True,16.7,26.4,,25740-0.0,,
26524-0.0,0.005333333333333334,0.0008899329628369138,True,1.3,1.4,,26524-0.0,,
27411-0.0,0.0035555555555555557,0.000881211180807088,True,1.3,1.4,,27411-0.0,,
27018-0.0,0.00044444444444444447,0.0008792872834055855,True,1.3,1.4,,27018-0.0,,
26576-0.0,0.0024444444444444444,0.000875733324039904,True,1.3,1.4,,26576-0.0,,
25746-0.0,0.003333333333333333,0.0008750769508705744,True,5.0,19.6,,25746-0.0,,
26695-0.0,0.0037777777777777775,0.0008733116902812812,True,1.3,1.4,,26695-0.0,,
27553-0.0,0.005111111111111111,0.0008708861516851437,True,1.3,1.4,,27553-0.0,,
27517-0.0,0.002,0.0008670177208950347,True,1.3,1.4,,27517-0.0,,
26931-0.0,0.0044444444444444444,0.000859283527047751,True,1.3,1.4,,26931-0.0,,
25612-0.0,0.003333333333333333,0.0008568415836158039,True,5.0,19.6,,25612-0.0,,
25601-0.0,0.0031111111111111114,0.0008564624279772802,True,5.0,19.6,,25601-0.0,,
25124-0.0,0.005111111111111111,0.0008537079740766182,True,5.0,19.6,,25124-0.0,,
25844-0.0,0.005111111111111111,0.0008518693843731249,True,0.0,0.0,,25844-0.0,,
25140-0.0,0.0037777777777777775,0.0008505869076707764,True,5.0,19.6,,25140-0.0,,
26610-0.0,0.0035555555555555557,0.0008480870182181135,True,1.3,1.4,,26610-0.0,,
27162-0.0,0.004222222222222222,0.0008471689401669065,True,1.3,1.4,,27162-0.0,,
25036-0.0,0.0035555555555555553,0.0008464188909705526,True,9.0,11.5,,25036-0.0,,
27087-0.0,0.005333333333333333,0.000843154101838101,True,1.3,1.4,,27087-0.0,,
25093-0.0,0.0013333333333333333,0.0008428012020881117,True,5.0,19.6,,25093-0.0,,
27116-0.0,0.0008888888888888889,0.0008422779074054496,True,1.3,1.4,,27116-0.0,,
25020-0.0,0.006666666666666666,0.0008397408291200731,True,0.0,0.0,,25020-0.0,,
25415-0.0,0.0035555555555555557,0.0008393522981868091,True,5.0,19.6,,25415-0.0,,
26704-0.0,0.005333333333333334,0.0008347588917279791,True,1.3,1.4,,26704-0.0,,
25820-0.0,0.003111111111111111,0.0008297313382794399,True,0.0,0.0,,25820-0.0,,
27073-0.0,0.0017777777777777776,0.0008220802606689246,True,1.3,1.4,,27073-0.0,,
26692-0.0,0.0031111111111111114,0.0008183724704744872,True,1.3,1.4,,26692-0.0,,
25744-0.0,0.006222222222222222,0.0008152105894238813,True,4.1,9.5,,25744-0.0,,
27019-0.0,0.0017777777777777779,0.0008105730095013101,True,1.3,1.4,,27019-0.0,,
25558-0.0,0.0026666666666666666,0.000810522366229728,True,5.0,19.6,,25558-0.0,,
25869-0.0,0.0022222222222222222,0.0008088463982700323,True,0.0,0.0,,25869-0.0,,
30830-0.0,0.004,0.0008052503512789308,False,15.5,12.8,,30830-0.0,,
25129-0.0,0.0035555555555555553,0.0008017424084805895,True,5.0,19.6,,25129-0.0,,
26613-0.0,0.0035555555555555553,0.0008010021962636139,True,1.3,1.4,,26613-0.0,,
26637-0.0,0.003333333333333333,0.0007996206381580153,True,1.3,1.4,,26637-0.0,,
27306-0.0,0.0006666666666666668,0.0007980933396733665,True,1.3,1.4,,27306-0.0,,
25870-0.0,0.005111111111111111,0.0007958201268864917,True,0.0,0.0,,25870-0.0,,
25703-0.0,0.002,0.0007952554538777783,True,5.0,19.6,,25703-0.0,,
27432-0.0,0.0015555555555555555,0.0007926633519192734,True,1.3,1.4,,27432-0.0,,
26973-0.0,0.003333333333333333,0.0007921780104957433,True,1.3,1.4,,26973-0.0,,
27591-0.0,0.0015555555555555557,0.0007914080659783146,True,1.3,1.4,,27591-0.0,,
25573-0.0,0.0017777777777777779,0.0007889570974571787,True,5.0,19.6,,25573-0.0,,
27731-0.0,0.0037777777777777775,0.0007826731265143205,True,1.3,1.4,,27731-0.0,,
25496-0.0,0.002,0.000782444385230153,True,5.0,19.6,,25496-0.0,,
25764-0.0,0.004444444444444445,0.0007808300426523933,True,16.7,26.4,,25764-0.0,,
30680-0.0,0.005333333333333333,0.0007786453600391826,False,14.7,12.2,,30680-0.0,,
27443-0.0,0.0028888888888888888,0.0007758551221396742,True,1.3,1.4,,27443-0.0,,
25176-0.0,0.0022222222222222222,0.0007755579735819237,True,5.0,19.6,,25176-0.0,,
27124-0.0,0.0026666666666666666,0.000775403360336276,True,1.3,1.4,,27124-0.0,,
25790-0.0,0.0024444444444444444,0.0007751780964588015,True,0.0,0.0,,25790-0.0,,
26594-0.0,0.004222222222222223,0.0007750398316442496,True,1.3,1.4,,26594-0.0,,
26563-0.0,0.004,0.0007735748158682144,True,1.3,1.4,,26563-0.0,,
27518-0.0,0.0024444444444444444,0.0007734163264164905,True,1.3,1.4,,27518-0.0,,
25248-0.0,0.0015555555555555557,0.000769497361205834,True,5.0,19.6,,25248-0.0,,
25255-0.0,0.0006666666666666668,0.0007671005345057466,True,5.0,19.6,,25255-0.0,,
25102-0.0,0.003111111111111111,0.0007644218487014503,True,5.0,19.6,,25102-0.0,,
23125-0.0,0.0006666666666666668,0.0007633411142603343,False,1.2,2.0,,23125-0.0,,
26505-0.0,0.0026666666666666666,0.0007613167680658767,True,1.3,1.4,,26505-0.0,,
27062-0.0,0.0037777777777777775,0.0007594680305423299,True,1.3,1.4,,27062-0.0,,
26551-0.0,0.0037777777777777775,0.0007586312217880726,True,1.3,1.4,,26551-0.0,,
25246-0.0,0.0035555555555555557,0.0007580589321915907,True,5.0,19.6,,25246-0.0,,
27135-0.0,0.0013333333333333333,0.0007563925075555172,True,1.3,1.4,,27135-0.0,,
22038-0.0,0.0024444444444444444,0.0007557088199354299,False,16.7,25.7,,22038-0.0,,
23108-0.0,0.0022222222222222222,0.0007548758198551047,False,1.2,2.0,,23108-0.0,,
26542-0.0,0.0035555555555555553,0.000753824414615896,True,1.3,1.4,,26542-0.0,,
1920-0.0_c0,0.0035555555555555557,0.0007516225571830494,False,0.0,0.0,,1920-0.0_c0,,
25809-0.0,0.0028888888888888888,0.0007502868671159619,True,0.0,0.0,,25809-0.0,,
25188-0.0,0.0024444444444444444,0.0007458839636053586,True,5.0,19.6,,25188-0.0,,
25378-0.0,0.0013333333333333333,0.0007452869360974472,True,5.0,19.6,,25378-0.0,,
25805-0.0,0.0064444444444444445,0.0007445750164334819,True,0.0,0.0,,25805-0.0,,
26972-0.0,0.0017777777777777779,0.0007423350537238142,True,1.3,1.4,,26972-0.0,,
27143-0.0,0.00044444444444444447,0.0007375298424227044,True,1.3,1.4,,27143-0.0,,
27422-0.0,0.005555555555555556,0.0007361908583555704,True,1.3,1.4,,27422-0.0,,
27115-0.0,0.003777777777777778,0.0007352737579347072,True,1.3,1.4,,27115-0.0,,
26859-0.0,0.00044444444444444447,0.000734680968862953,True,1.3,1.4,,26859-0.0,,
25119-0.0,0.0024444444444444444,0.0007321461783986357,True,5.0,19.6,,25119-0.0,,
27460-0.0,0.0022222222222222222,0.0007320754931802861,True,1.3,1.4,,27460-0.0,,
27543-0.0,0.0026666666666666666,0.0007305070163883318,True,1.3,1.4,,27543-0.0,,
30000-0.0,0.003333333333333333,0.0007301030241648129,False,4.8,5.4,,30000-0.0,,
25521-0.0,0.004,0.0007288266340859968,True,5.0,19.6,,25521-0.0,,
25884-0.0,0.003777777777777778,0.0007284354675486129,True,0.0,0.0,,25884-0.0,,
30240-0.0,0.004,0.0007252167138210476,False,6.5,5.4,,30240-0.0,,
27308-0.0,0.004,0.0007240545108995937,True,1.3,1.4,,27308-0.0,,
25731-0.0,0.004666666666666667,0.0007220410441814189,True,0.0,0.0,,25731-0.0,,
27598-0.0,0.0024444444444444444,0.0007218579244738995,True,1.3,1.4,,27598-0.0,,
26844-0.0,0.0015555555555555555,0.0007205311537236673,True,1.3,1.4,,26844-0.0,,
25871-0.0,0.003333333333333333,0.0007197641436137958,True,0.0,0.0,,25871-0.0,,
30780-0.0,0.004444444444444445,0.0007194145117234266,False,6.7,8.1,,30780-0.0,,
25444-0.0,0.0026666666666666666,0.0007174092701710614,True,5.0,19.6,,25444-0.0,,
27325-0.0,0.0022222222222222222,0.0007166024405414828,True,1.3,1.4,,27325-0.0,,
25688-0.0,0.0035555555555555553,0.0007135535339472434,True,5.0,19.6,,25688-0.0,,
26679-0.0,0.0026666666666666666,0.0007131916947827189,True,1.3,1.4,,26679-0.0,,
25886-0.0,0.0022222222222222222,0.0007051665110392531,True,0.0,0.0,,25886-0.0,,
27355-0.0,0.0006666666666666668,0.0007044971970597084,True,1.3,1.4,,27355-0.0,,
27183-0.0,0.0008888888888888889,0.0007044644620502693,True,1.3,1.4,,27183-0.0,,
25672-0.0,0.0022222222222222222,0.0007037209378144808,True,5.0,19.6,,25672-0.0,,
27054-0.0,0.0031111111111111114,0.0007034820348475908,True,1.3,1.4,,27054-0.0,,
25423-0.0,0.0024444444444444444,0.0007034060432590053,True,5.0,19.6,,25423-0.0,,
30210-0.0,0.0017777777777777776,0.0007005973757234422,False,5.0,5.4,,30210-0.0,,
27379-0.0,0.002,0.0006980030583588179,True,1.3,1.4,,27379-0.0,,
26677-0.0,0.002,0.0006976922043277594,True,1.3,1.4,,26677-0.0,,
27754-0.0,0.004,0.0006962710927772425,True,1.3,1.4,,27754-0.0,,
27664-0.0,0.003777777777777778,0.0006903689657498755,True,1.4,1.4,,27664-0.0,,
27217-0.0,0.002,0.0006897091973523268,True,1.3,1.4,,27217-0.0,,
25198-0.0,0.003333333333333333,0.0006858852140592404,True,5.0,19.6,,25198-0.0,,
25505-0.0,0.0044444444444444444,0.0006854832072490991,True,5.0,19.6,,25505-0.0,,
27288-0.0,0.0057777777777777775,0.0006845915300060467,True,1.3,1.4,,27288-0.0,,
25132-0.0,0.0008888888888888889,0.0006799950771608842,True,5.0,19.6,,25132-0.0,,
25083-0.0,0.0017777777777777779,0.0006798087515461344,True,5.0,19.6,,25083-0.0,,
26561-0.0,0.003333333333333333,0.0006768751109404505,True,1.3,1.4,,26561-0.0,,
27334-0.0,0.0008888888888888889,0.0006749806890401596,True,1.3,1.4,,27334-0.0,,
26640-0.0,0.004666666666666667,0.0006743813457409185,True,1.3,1.4,,26640-0.0,,
27444-0.0,0.003111111111111111,0.0006688397913506909,True,1.3,1.4,,27444-0.0,,
27488-0.0,0.003111111111111111,0.0006635510153805755,True,1.3,1.4,,27488-0.0,,
25254-0.0,0.0015555555555555557,0.0006634472335020983,True,5.0,19.6,,25254-0.0,,
25785-0.0,0.0028888888888888888,0.0006633601211729397,True,0.0,0.0,,25785-0.0,,
23127-0.0,0.004,0.0006627773011275656,False,1.3,2.7,,23127-0.0,,
26523-0.0,0.002,0.0006602276559790374,True,1.3,1.4,,26523-0.0,,
2844-0.0_c1,0.0015555555555555557,0.0006588955325478579,False,0.0,0.0,,2844-0.0_c1,,
26861-0.0,0.004222222222222222,0.0006579710381502288,True,1.3,1.4,,26861-0.0,,
27129-0.0,0.0044444444444444444,0.0006568589461103123,True,1.3,1.4,,27129-0.0,,
25117-0.0,0.0026666666666666666,0.0006557409987907715,True,5.0,19.6,,25117-0.0,,
27384-0.0,0.0017777777777777779,0.0006553274390537033,True,1.3,1.4,,27384-0.0,,
26975-0.0,0.004222222222222222,0.0006541298846997679,True,1.3,1.4,,26975-0.0,,
27768-0.0,0.004666666666666666,0.00065289985493514,True,1.3,1.4,,27768-0.0,,
26854-0.0,0.0015555555555555557,0.000652250449324344,True,1.3,1.4,,26854-0.0,,
25458-0.0,0.0035555555555555553,0.0006466368122620053,True,5.0,19.6,,25458-0.0,,
26620-0.0,0.004222222222222222,0.0006438054112806504,True,1.3,1.4,,26620-0.0,,
25488-0.0,0.0033333333333333335,0.000638600100576164,True,5.0,19.6,,25488-0.0,,
27128-0.0,0.0013333333333333335,0.0006383790656039017,True,1.3,1.4,,27128-0.0,,
26767-0.0,0.0022222222222222222,0.0006378008210881403,True,1.3,1.4,,26767-0.0,,
25796-0.0,0.0015555555555555555,0.0006370684425073338,True,0.0,0.0,,25796-0.0,,
25552-0.0,0.0026666666666666666,0.0006364668412239429,True,5.0,19.6,,25552-0.0,,
25332-0.0,0.0022222222222222222,0.0006348342228627073,True,5.0,19.6,,25332-0.0,,
26996-0.0,0.0008888888888888889,0.0006335039208813423,True,1.3,1.4,,26996-0.0,,
92-0.0,0.0028888888888888888,0.0006299945298483557,False,26.7,16.9,,92-0.0,,
25723-0.0,0.003111111111111111,0.0006297415049896884,True,5.0,19.6,,25723-0.0,,
26690-0.0,0.0022222222222222222,0.0006274602348501618,True,1.3,1.4,,26690-0.0,,
27765-0.0,0.0035555555555555553,0.0006268765713026196,True,1.3,1.4,,27765-0.0,,
27393-0.0,0.005111111111111111,0.0006262372827114372,True,1.3,1.4,,27393-0.0,,
25419-0.0,0.0026666666666666666,0.0006245448344339077,True,5.0,19.6,,25419-0.0,,
25457-0.0,0.002,0.0006234059307926076,True,5.0,19.6,,25457-0.0,,
27001-0.0,0.0031111111111111114,0.0006228542251305037,True,1.3,1.4,,27001-0.0,,
26536-0.0,0.003111111111111111,0.0006145094230180112,True,1.3,1.4,,26536-0.0,,
25628-0.0,0.0035555555555555553,0.0006136751529962382,True,5.0,19.6,,25628-0.0,,
27301-0.0,0.003111111111111111,0.0006122702479563817,True,1.3,1.4,,27301-0.0,,
26706-0.0,0.004,0.0006100765047269948,True,1.3,1.4,,26706-0.0,,
26737-0.0,0.003333333333333333,0.0006084564918097395,True,1.3,1.4,,26737-0.0,,
27029-0.0,0.0022222222222222222,0.0006079546303556432,True,1.3,1.4,,27029-0.0,,
27735-0.0,0.0035555555555555553,0.000603752285565862,True,1.3,1.4,,27735-0.0,,
30510-0.0,0.003333333333333333,0.000602445600217769,False,3.1,3.4,,30510-0.0,,
27132-0.0,0.003111111111111111,0.0005997612195085592,True,1.3,1.4,,27132-0.0,,
25434-0.0,0.0028888888888888888,0.0005951208363343455,True,5.0,19.6,,25434-0.0,,
25586-0.0,0.0037777777777777775,0.0005932390906160958,True,5.0,19.6,,25586-0.0,,
20110-0.11_pos,0.0044444444444444444,0.0005930560937977391,False,0.0,0.0,,20110-0.11_pos,,
27612-0.0,0.003333333333333333,0.0005930307118313923,True,1.3,1.4,,27612-0.0,,
25461-0.0,0.0026666666666666666,0.0005917306260266158,True,5.0,19.6,,25461-0.0,,
25410-0.0,0.0017777777777777779,0.0005917117054837789,True,5.0,19.6,,25410-0.0,,
26944-0.0,0.003333333333333333,0.0005909040779324174,True,1.3,1.4,,26944-0.0,,
26773-0.0,0.003111111111111111,0.000590455444897142,True,1.3,1.4,,26773-0.0,,
25040-0.0,0.003333333333333333,0.0005901294030511064,True,16.7,26.4,,25040-0.0,,
27767-0.0,0.0035555555555555553,0.0005893833430905061,True,1.3,1.4,,27767-0.0,,
25504-0.0,0.0035555555555555557,0.0005892682550156978,True,5.0,19.6,,25504-0.0,,
26726-0.0,0.0017777777777777776,0.0005880110256307386,True,1.3,1.4,,26726-0.0,,
25291-0.0,0.0006666666666666668,0.0005860458172037962,True,5.0,19.6,,25291-0.0,,
25570-0.0,0.0028888888888888888,0.0005847602108148183,True,5.0,19.6,,25570-0.0,,
25048-0.0,0.002,0.0005843669636785748,True,16.7,26.4,,25048-0.0,,
27403-0.0,0.0035555555555555553,0.0005824459914265077,True,1.3,1.4,,27403-0.0,,
2774-0.0_c1,0.0006666666666666666,0.0005797761272871026,False,0.0,0.0,,2774-0.0_c1,,
27081-0.0,0.0011111111111111111,0.0005789461754549896,True,1.3,1.4,,27081-0.0,,
25742-0.0,0.0026666666666666666,0.0005785842283494884,True,16.7,26.4,,25742-0.0,,
27541-0.0,0.0035555555555555553,0.0005782749221016198,True,1.3,1.4,,27541-0.0,,
26573-0.0,0.0022222222222222222,0.000578246246534913,True,1.3,1.4,,26573-0.0,,
25230-0.0,0.003333333333333333,0.0005763513315434913,True,5.0,19.6,,25230-0.0,,
25665-0.0,0.0015555555555555555,0.0005755377183542575,True,5.0,19.6,,25665-0.0,,
25356-0.0,0.0024444444444444444,0.0005737341025830764,True,5.0,19.6,,25356-0.0,,
27028-0.0,0.0022222222222222222,0.0005675812149580446,True,1.3,1.4,,27028-0.0,,
27130-0.0,0.0015555555555555557,0.0005671803920085767,True,1.3,1.4,,27130-0.0,,
27468-0.0,0.0008888888888888889,0.0005666421424486616,True,1.3,1.4,,27468-0.0,,
27185-0.0,0.0013333333333333333,0.0005659995043940976,True,1.3,1.4,,27185-0.0,,
30110-0.0,0.0033333333333333335,0.0005653057813748257,False,4.8,5.4,,30110-0.0,,
27007-0.0,0.004888888888888889,0.0005636728583038803,True,1.3,1.4,,27007-0.0,,
25264-0.0,0.0011111111111111111,0.0005633431300640383,True,5.0,19.6,,25264-0.0,,
25443-0.0,0.0024444444444444444,0.0005620474117535769,True,5.0,19.6,,25443-0.0,,
27656-0.0,0.0024444444444444444,0.0005612860242740355,True,1.3,1.4,,27656-0.0,,
25522-0.0,0.003111111111111111,0.0005606595898589445,True,5.0,19.6,,25522-0.0,,
27216-0.0,0.0013333333333333335,0.0005596282726262978,True,1.3,1.4,,27216-0.0,,
26537-0.0,0.0024444444444444444,0.0005560423801883752,True,1.3,1.4,,26537-0.0,,
25139-0.0,0.0013333333333333333,0.0005535899764168183,True,5.0,19.6,,25139-0.0,,
2060-0.0_c0,0.005555555555555556,0.000553346509531062,False,0.0,0.0,,2060-0.0_c0,,
25896-0.0,0.0017777777777777779,0.0005532787300525969,True,0.0,0.0,,25896-0.0,,
25741-0.0,0.0026666666666666666,0.0005457440380839347,True,4.1,9.5,,25741-0.0,,
27169-0.0,0.0015555555555555557,0.0005444317404846388,True,1.3,1.4,,27169-0.0,,
25585-0.0,0.0024444444444444444,0.000543045953019567,True,5.0,19.6,,25585-0.0,,
27626-0.0,0.003111111111111111,0.0005413884099626827,True,1.3,1.4,,27626-0.0,,
25392-0.0,0.004888888888888889,0.00053609705405098,True,5.0,19.6,,25392-0.0,,
25082-0.0,0.0015555555555555555,0.0005340735880662451,True,5.0,19.6,,25082-0.0,,
26510-0.0,0.0015555555555555555,0.0005339469336368424,True,1.3,1.4,,26510-0.0,,
26678-0.0,0.002666666666666667,0.0005326036256495652,True,1.3,1.4,,26678-0.0,,
25627-0.0,0.0024444444444444444,0.0005315648121137109,True,5.0,19.6,,25627-0.0,,
25375-0.0,0.0006666666666666668,0.0005283395753194231,True,5.0,19.6,,25375-0.0,,
26512-0.0,0.0008888888888888889,0.0005266674990948043,True,1.3,1.4,,26512-0.0,,
26716-0.0,0.0028888888888888888,0.0005263874903798249,True,1.3,1.4,,26716-0.0,,
27695-0.0,0.002,0.0005260966718940892,True,1.3,1.4,,27695-0.0,,
27032-0.0,0.0011111111111111111,0.0005245771776522187,True,1.3,1.4,,27032-0.0,,
25302-0.0,0.0013333333333333333,0.0005196916572239608,True,5.0,19.6,,25302-0.0,,
30530-0.0,0.0026666666666666666,0.0005193103670686637,False,3.3,4.7,,30530-0.0,,
27751-0.0,0.003333333333333333,0.0005180421998898743,True,1.3,1.4,,27751-0.0,,
27602-0.0,0.002,0.0005177558241820772,True,1.3,1.4,,27602-0.0,,
25358-0.0,0.0028888888888888888,0.0005164471693298932,True,5.0,19.6,,25358-0.0,,
21002-0.0,0.0024444444444444444,0.0005146393138026999,False,0.1,0.7,,21002-0.0,,
27263-0.0,0.00022222222222222223,0.0005134286836033002,True,1.3,1.4,,27263-0.0,,
25459-0.0,0.0024444444444444444,0.0005125661306038188,True,5.0,19.6,,25459-0.0,,
25577-0.0,0.0015555555555555557,0.000511402859382989,True,5.0,19.6,,25577-0.0,,
25916-0.0,0.0024444444444444444,0.0005111379164330131,True,0.0,0.0,,25916-0.0,,
27280-0.0,0.0006666666666666668,0.0005093740190718464,True,1.3,1.4,,27280-0.0,,
25153-0.0,0.0024444444444444444,0.0005088675020121716,True,5.0,19.6,,25153-0.0,,
20008-0.0,0.0024444444444444444,0.0005078547172485101,False,33.2,18.2,,20008-0.0,,
27658-0.0,0.0026666666666666666,0.0005062106530705018,True,1.3,1.4,,27658-0.0,,
25880-0.0,0.0022222222222222222,0.0005050827735175016,True,0.0,0.0,,25880-0.0,,
25722-0.0,0.0015555555555555557,0.0005045424101582975,True,5.0,19.6,,25722-0.0,,
26934-0.0,0.0026666666666666666,0.0005023735513741393,True,1.3,1.4,,26934-0.0,,
26998-0.0,0.0026666666666666666,0.0005009677148520642,True,1.3,1.4,,26998-0.0,,
27331-0.0,0.002,0.0005007562263182516,True,1.3,1.4,,27331-0.0,,
27733-0.0,0.00022222222222222223,0.0004994129666910139,True,1.3,1.4,,27733-0.0,,
25834-0.0,0.0006666666666666666,0.0004992069400768905,True,0.0,0.0,,25834-0.0,,
26850-0.0,0.0035555555555555557,0.0004979259853436711,True,1.3,1.4,,26850-0.0,,
25847-0.0,0.0017777777777777779,0.0004944972441412697,True,0.0,0.0,,25847-0.0,,
26588-0.0,0.0017777777777777779,0.0004939113207600105,True,1.3,1.4,,26588-0.0,,
25435-0.0,0.0015555555555555557,0.0004925634275231589,True,5.0,19.6,,25435-0.0,,
25081-0.0,0.0035555555555555557,0.0004924234457031587,True,5.0,19.6,,25081-0.0,,
25719-0.0,0.0011111111111111111,0.0004914328359152617,True,5.0,19.6,,25719-0.0,,
26784-0.0,0.0026666666666666666,0.0004901156983716456,True,1.3,1.4,,26784-0.0,,
26663-0.0,0.003111111111111111,0.00048639121031136666,True,1.3,1.4,,26663-0.0,,
26642-0.0,0.0022222222222222222,0.00048569244153718737,True,1.3,1.4,,26642-0.0,,
26549-0.0,0.0026666666666666666,0.00048429390324600545,True,1.3,1.4,,26549-0.0,,
27078-0.0,0.0024444444444444444,0.00048389414034256885,True,1.3,1.4,,27078-0.0,,
27755-0.0,0.0017777777777777779,0.00048257417640891964,True,1.3,1.4,,27755-0.0,,
27586-0.0,0.0022222222222222227,0.00047843402163185166,True,1.3,1.4,,27586-0.0,,
26964-0.0,0.002,0.00047759498306594714,True,1.3,1.4,,26964-0.0,,
26833-0.0,0.0028888888888888888,0.00047574893652772035,True,1.3,1.4,,26833-0.0,,
27212-0.0,0.004666666666666667,0.00047568610863541405,True,1.3,1.4,,27212-0.0,,
25344-0.0,0.0024444444444444444,0.00047348571930906977,True,5.0,19.6,,25344-0.0,,
26554-0.0,0.0015555555555555555,0.00047317987319417127,True,1.3,1.4,,26554-0.0,,
26924-0.0,0.0035555555555555553,0.00047136517584648105,True,1.3,1.4,,26924-0.0,,
26508-0.0,0.002,0.0004710089897557962,True,1.3,1.4,,26508-0.0,,
26914-0.0,0.0026666666666666666,0.0004699927689751411,True,1.3,1.4,,26914-0.0,,
25812-0.0,0.0044444444444444444,0.0004681521791247286,True,0.0,0.0,,25812-0.0,,
26671-0.0,0.0017777777777777776,0.0004666539718226494,True,1.3,1.4,,26671-0.0,,
25463-0.0,0.0015555555555555555,0.00046554506649170704,True,5.0,19.6,,25463-0.0,,
27083-0.0,0.0037777777777777783,0.00046368623922754537,True,1.3,1.4,,27083-0.0,,
27305-0.0,0.0017777777777777776,0.00046306454149081135,True,1.3,1.4,,27305-0.0,,
27734-0.0,0.0024444444444444444,0.0004615614969263995,True,1.3,1.4,,27734-0.0,,
